player_name,game_date,result,total_pitches,release_speed_mean_all,release_speed_std_all,release_speed_range_all,release_spin_rate_mean_all,release_spin_rate_std_all,release_spin_rate_range_all,release_extension_mean_all,release_extension_std_all,release_extension_range_all,release_pos_x_mean_all,release_pos_x_std_all,release_pos_x_range_all,release_pos_y_mean_all,release_pos_y_std_all,release_pos_y_range_all,release_pos_z_mean_all,release_pos_z_std_all,release_pos_z_range_all,pfx_x_mean_all,pfx_x_std_all,pfx_x_range_all,pfx_z_mean_all,pfx_z_std_all,pfx_z_range_all,spin_axis_mean_all,spin_axis_std_all,spin_axis_range_all,delta_run_exp_mean_all,delta_run_exp_std_all,delta_run_exp_range_all,pct_SI,SI_release_speed_mean,SI_release_speed_std,SI_release_spin_rate_mean,SI_release_spin_rate_std,SI_release_extension_mean,SI_release_extension_std,SI_release_pos_x_mean,SI_release_pos_x_std,SI_release_pos_y_mean,SI_release_pos_y_std,SI_release_pos_z_mean,SI_release_pos_z_std,SI_pfx_x_mean,SI_pfx_x_std,SI_pfx_z_mean,SI_pfx_z_std,SI_spin_axis_mean,SI_spin_axis_std,SI_delta_run_exp_mean,SI_delta_run_exp_std,pct_SL,SL_release_speed_mean,SL_release_speed_std,SL_release_spin_rate_mean,SL_release_spin_rate_std,SL_release_extension_mean,SL_release_extension_std,SL_release_pos_x_mean,SL_release_pos_x_std,SL_release_pos_y_mean,SL_release_pos_y_std,SL_release_pos_z_mean,SL_release_pos_z_std,SL_pfx_x_mean,SL_pfx_x_std,SL_pfx_z_mean,SL_pfx_z_std,SL_spin_axis_mean,SL_spin_axis_std,SL_delta_run_exp_mean,SL_delta_run_exp_std,pct_FF,FF_release_speed_mean,FF_release_speed_std,FF_release_spin_rate_mean,FF_release_spin_rate_std,FF_release_extension_mean,FF_release_extension_std,FF_release_pos_x_mean,FF_release_pos_x_std,FF_release_pos_y_mean,FF_release_pos_y_std,FF_release_pos_z_mean,FF_release_pos_z_std,FF_pfx_x_mean,FF_pfx_x_std,FF_pfx_z_mean,FF_pfx_z_std,FF_spin_axis_mean,FF_spin_axis_std,FF_delta_run_exp_mean,FF_delta_run_exp_std,pct_CH,CH_release_speed_mean,CH_release_speed_std,CH_release_spin_rate_mean,CH_release_spin_rate_std,CH_release_extension_mean,CH_release_extension_std,CH_release_pos_x_mean,CH_release_pos_x_std,CH_release_pos_y_mean,CH_release_pos_y_std,CH_release_pos_z_mean,CH_release_pos_z_std,CH_pfx_x_mean,CH_pfx_x_std,CH_pfx_z_mean,CH_pfx_z_std,CH_spin_axis_mean,CH_spin_axis_std,CH_delta_run_exp_mean,CH_delta_run_exp_std,pct_CU,CU_release_speed_mean,CU_release_speed_std,CU_release_spin_rate_mean,CU_release_spin_rate_std,CU_release_extension_mean,CU_release_extension_std,CU_release_pos_x_mean,CU_release_pos_x_std,CU_release_pos_y_mean,CU_release_pos_y_std,CU_release_pos_z_mean,CU_release_pos_z_std,CU_pfx_x_mean,CU_pfx_x_std,CU_pfx_z_mean,CU_pfx_z_std,CU_spin_axis_mean,CU_spin_axis_std,CU_delta_run_exp_mean,CU_delta_run_exp_std,pct_ST,ST_release_speed_mean,ST_release_speed_std,ST_release_spin_rate_mean,ST_release_spin_rate_std,ST_release_extension_mean,ST_release_extension_std,ST_release_pos_x_mean,ST_release_pos_x_std,ST_release_pos_y_mean,ST_release_pos_y_std,ST_release_pos_z_mean,ST_release_pos_z_std,ST_pfx_x_mean,ST_pfx_x_std,ST_pfx_z_mean,ST_pfx_z_std,ST_spin_axis_mean,ST_spin_axis_std,ST_delta_run_exp_mean,ST_delta_run_exp_std,pct_FC,FC_release_speed_mean,FC_release_speed_std,FC_release_spin_rate_mean,FC_release_spin_rate_std,FC_release_extension_mean,FC_release_extension_std,FC_release_pos_x_mean,FC_release_pos_x_std,FC_release_pos_y_mean,FC_release_pos_y_std,FC_release_pos_z_mean,FC_release_pos_z_std,FC_pfx_x_mean,FC_pfx_x_std,FC_pfx_z_mean,FC_pfx_z_std,FC_spin_axis_mean,FC_spin_axis_std,FC_delta_run_exp_mean,FC_delta_run_exp_std,pct_KC,KC_release_speed_mean,KC_release_speed_std,KC_release_spin_rate_mean,KC_release_spin_rate_std,KC_release_extension_mean,KC_release_extension_std,KC_release_pos_x_mean,KC_release_pos_x_std,KC_release_pos_y_mean,KC_release_pos_y_std,KC_release_pos_z_mean,KC_release_pos_z_std,KC_pfx_x_mean,KC_pfx_x_std,KC_pfx_z_mean,KC_pfx_z_std,KC_spin_axis_mean,KC_spin_axis_std,KC_delta_run_exp_mean,KC_delta_run_exp_std,pct_FS,FS_release_speed_mean,FS_release_speed_std,FS_release_spin_rate_mean,FS_release_spin_rate_std,FS_release_extension_mean,FS_release_extension_std,FS_release_pos_x_mean,FS_release_pos_x_std,FS_release_pos_y_mean,FS_release_pos_y_std,FS_release_pos_z_mean,FS_release_pos_z_std,FS_pfx_x_mean,FS_pfx_x_std,FS_pfx_z_mean,FS_pfx_z_std,FS_spin_axis_mean,FS_spin_axis_std,FS_delta_run_exp_mean,FS_delta_run_exp_std,pct_SV,SV_release_speed_mean,SV_release_speed_std,SV_release_spin_rate_mean,SV_release_spin_rate_std,SV_release_extension_mean,SV_release_extension_std,SV_release_pos_x_mean,SV_release_pos_x_std,SV_release_pos_y_mean,SV_release_pos_y_std,SV_release_pos_z_mean,SV_release_pos_z_std,SV_pfx_x_mean,SV_pfx_x_std,SV_pfx_z_mean,SV_pfx_z_std,SV_spin_axis_mean,SV_spin_axis_std,SV_delta_run_exp_mean,SV_delta_run_exp_std
"Schlittler, Cam",3/22/2025,0.00,57,89.29824561,5.265063126,14.7,2201.473684,127.4854481,678,6.456140351,0.092615842,0.5,-1.414385965,0.23376589,0.96,54.04491228,0.093696371,0.48,6.51754386,0.077373877,0.3,0.111929825,0.537046947,2.1,0.680175439,0.864670646,2.68,140.3684211,67.77553066,181,-0.011842105,0.189940102,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578947368,93.55151515,1.003780732,2214.060606,68.01100067,6.457575758,0.093642615,-1.366060606,0.173744413,54.03848485,0.095985715,6.542424242,0.043447548,-0.195454545,0.199532123,1.243636364,0.225856954,189.1212121,7.166578576,-0.027363636,0.145168828,0.052631579,88.03333333,0.585946528,1833.333333,77.52633961,6.533333333,0.152752523,-1.596666667,0.205993527,53.98666667,0.149777613,6.376666667,0.037859389,-0.34,0.375898923,0.673333333,0.125830574,192.3333333,8.621678104,0.041666667,0.036501142,0.192982456,82.01818182,0.784624983,2145.363636,99.45679738,6.454545455,0.068755165,-1.238181818,0.140486169,54.05818182,0.064624791,6.574545455,0.027699688,0.240909091,0.130418905,-0.949090909,0.115624785,27,3.31662479,0.021636364,0.298159445,0.175438596,83.65,1.026590906,2332.1,61.56739758,6.43,0.09486833,-1.713,0.211347528,54.069,0.100493228,6.415,0.069482212,1.12,0.19692074,0.615,0.197666948,88.6,8.315981936,-0.0135,0.217410646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schlittler, Cam",7/9/2025,0.00,75,94.35066667,4.622137488,16.6,2495,73.51815367,328,6.414666667,0.143971969,0.8,-2.048533333,0.15964228,0.67,54.08306667,0.139215692,0.82,6.355466667,0.091301303,0.44,0.1168,0.526641988,2.23,0.835733333,0.7692892,2.95,162.9733333,53.79791349,180,0.014133333,0.288075269,1.809,0.026666667,97.7,0.848528137,2521.5,31.81980515,6.4,0.141421356,-2.05,0.042426407,54.12,0.127279221,6.455,0.077781746,-0.92,0.070710678,1.255,0.007071068,199.5,3.535533906,0.048,0.009899495,,,,,,,,,,,,,,,,,,,,,,0.533333333,97.9375,0.966274235,2468,57.06316788,6.43,0.138119235,-2.00225,0.130805934,54.07025,0.128950149,6.373,0.074771447,-0.289,0.135377914,1.3945,0.092263558,202.5,2.689008968,0.00405,0.277199544,,,,,,,,,,,,,,,,,,,,,,0.093333333,84.75714286,1.082985292,2605.142857,40.78164853,6.357142857,0.181265393,-1.825714286,0.123133687,54.14428571,0.172612972,6.46,0.034156503,0.587142857,0.176608256,-1.084285714,0.134270516,33,3,0.023142857,0.060264496,0.066666667,87.94,1.417039167,2407,79.55186987,6.38,0.083666003,-2.23,0.067082039,54.112,0.089554453,6.188,0.087292611,0.824,0.257546112,0.762,0.100846418,101.6,7.569676347,0.091,0.375388465,0.28,91.92380952,0.955983662,2528.142857,54.49521604,6.414285714,0.159014824,-2.167619048,0.103000231,54.07666667,0.160945125,6.317619048,0.061798444,0.663333333,0.121050953,0.389047619,0.149963488,142.1428571,10.57017367,0.008809524,0.355084443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schlittler, Cam",7/22/2025,0.00,90,92.85888889,5.565905328,19.1,2469.866667,104.7122542,591,6.347777778,0.153774808,0.8,-2.075444444,0.146894146,0.78,54.14966667,0.148856692,0.79,6.329,0.103359849,0.52,0.210666667,0.626973827,2.58,0.666333333,0.829539537,2.87,153.2777778,58.16636886,176,0.006222222,0.185281309,1.176,0.033333333,95.9,0.360555128,2204,113.419575,6.5,0.1,-1.986666667,0.025166115,54.00666667,0.076376262,6.29,0.052915026,-1.08,0.14,0.89,0.13892444,205,2,0.127,0.233771256,,,,,,,,,,,,,,,,,,,,,,0.488888889,97.68636364,0.840705935,2440.522727,75.40664601,6.372727273,0.160469712,-2.036363636,0.120485277,54.12818182,0.160047562,6.3525,0.07818062,-0.283409091,0.18256497,1.331590909,0.114586074,201.9090909,3.740527147,-0.000409091,0.15688454,,,,,,,,,,,,,,,,,,,,,,0.111111111,82.31,1.149347641,2611.2,47.7116338,6.23,0.133749351,-1.922,0.079274488,54.242,0.124436508,6.454,0.052746775,0.775,0.161331267,-1.186,0.089343283,36,3.231786572,0.0317,0.272668317,0.111111111,87.05,0.723033732,2425,75.5880649,6.4,0.133333333,-2.223,0.093577063,54.105,0.130490528,6.142,0.070679244,1.077,0.158468363,0.508,0.158380695,99.7,9.615381197,0.0044,0.197218548,0.255555556,90.33913043,1.658514979,2518.73913,70.37317244,6.308695652,0.127611069,-2.164347826,0.140415814,54.18869565,0.125129182,6.316086957,0.057897961,0.702173913,0.220350063,0.238695652,0.297875879,127.7826087,16.91947915,-0.007130435,0.192133785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schlittler, Cam",7/28/2025,0.00,86,95.4255814,4.587276163,18,2464.162791,73.53604326,387,6.305813953,0.146612455,0.8,-2.055348837,0.128509077,0.66,54.19523256,0.144505052,0.75,6.42127907,0.084836126,0.43,-0.190930233,0.496871691,1.64,1.013139535,0.746504421,2.98,177.0232558,52.49492452,186,0.033569767,0.286156911,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73255814,97.96825397,0.866179114,2442.825397,57.07565429,6.320634921,0.128463287,-2.036031746,0.094383222,54.18015873,0.126522879,6.434126984,0.060923932,-0.476190476,0.145673393,1.393015873,0.091838479,205.4285714,3.472074242,-0.011222222,0.141049802,,,,,,,,,,,,,,,,,,,,,,0.081395349,84.15714286,1.024462693,2588,72.12951315,6.114285714,0.177281052,-1.877142857,0.106882223,54.39285714,0.173754068,6.511428571,0.061489449,0.564285714,0.173767771,-1.075714286,0.239781647,36.14285714,5.429197959,0.165857143,0.267376407,0.058139535,89.04,1.32211951,2447.6,67.36690582,6.42,0.109544512,-2.184,0.099398189,54.072,0.102810505,6.212,0.032710854,0.666,0.177002825,0.778,0.283672346,113.8,12.71613149,-0.016,0.047539457,0.127906977,90.93636364,0.845307905,2515.090909,65.08833159,6.290909091,0.151357494,-2.220909091,0.106438202,54.21181818,0.138695219,6.385454545,0.073670026,0.572727273,0.125386675,0.273636364,0.158636233,132.7272727,11.5420181,0.228454545,0.678958962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schlittler, Cam",8/2/2025,0.00,92,93.15326087,5.628117228,18.1,2510.586957,99.2381033,461,6.383695652,0.190012824,1,-1.798804348,0.131088783,0.58,54.1198913,0.188926956,0.99,6.282391304,0.090473353,0.5,0.007065217,0.62346169,2.49,0.693369565,0.956828871,2.89,152.9891304,65.6575355,183,0.021565217,0.336022641,2.787,0.054347826,97.2,0.836660027,2309.4,44.64638843,6.48,0.327108545,-1.806,0.091268834,54.04,0.328176782,6.192,0.142021125,-1.122,0.21253235,1.088,0.224432618,204.8,5.761944116,-0.036,0.089766363,,,,,,,,,,,,,,,,,,,,,,0.489130435,97.69111111,0.84148738,2463.8,62.61411401,6.408888889,0.172971651,-1.783555556,0.116641556,54.09377778,0.167593785,6.302666667,0.076378245,-0.453333333,0.183884845,1.434222222,0.092182844,204.5777778,3.236783539,0.031066667,0.398040679,,,,,,,,,,,,,,,,,,,,,,0.184782609,83.34705882,1.128670483,2604.705882,49.64595239,6.311764706,0.140900465,-1.695294118,0.086466587,54.19058824,0.137453201,6.334705882,0.066812952,0.63,0.114673449,-1.087058824,0.159050491,34.52941176,2.374806494,-0.005764706,0.134375653,0.054347826,89.24,1.372224471,2514.6,51.0959881,6.34,0.114017543,-1.948,0.117770964,54.156,0.130499042,6.096,0.041593269,0.624,0.300383089,0.88,0.112472219,107.4,10.43072385,0.2936,0.766745916,0.217391304,91.245,1.212858737,2585.15,73.65586767,6.375,0.229128785,-1.882,0.128579281,54.1295,0.235650834,6.2615,0.04637093,0.6415,0.18776455,0.3945,0.224182139,136.05,13.18481982,-0.0302,0.095709319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schlittler, Cam",8/8/2025,0.00,97,95.43298969,4.468680865,18,2415.412371,102.9527352,534,6.339175258,0.138861968,0.7,-1.92443299,0.150228777,0.77,54.15618557,0.135180769,0.69,6.450309278,0.088499689,0.49,-0.20185567,0.63810646,2.2,0.912268041,0.687659838,2.77,177.8556701,50.51092903,182,0.013123711,0.221530343,1.81,0.134020619,97.1,0.942514368,2250.307692,67.5714247,6.438461538,0.076794765,-1.909230769,0.081594683,54.05538462,0.079541958,6.423076923,0.071342439,-0.977692308,0.095494664,1.019230769,0.096130254,201,4.813176359,-0.014076923,0.182303073,,,,,,,,,,,,,,,,,,,,,,0.567010309,98.14,0.785658488,2405.836364,62.66216403,6.370909091,0.114943992,-1.924363636,0.1526769,54.12581818,0.107697981,6.440363636,0.075815655,-0.502181818,0.147719591,1.349454545,0.116911144,207.9454545,3.477004787,-0.013381818,0.161315712,,,,,,,,,,,,,,,,,,,,,,0.072164948,83.27142857,0.992831449,2556.428571,84.24736819,6.242857143,0.097590007,-1.772857143,0.132880182,54.27571429,0.103417784,6.548571429,0.043369948,0.638571429,0.219577516,-1.035714286,0.151421833,36.57142857,2.572750983,0.103,0.151296618,0.020618557,87.45,0.777817459,2467,35.35533906,6.4,0.141421356,-2.275,0.06363961,54.07,0.141421356,6.175,0.035355339,0.78,0.155563492,0.665,0.007071068,98.5,3.535533906,0.607,1.213395237,0.206185567,91.96,1.108531508,2494.55,63.93868362,6.215,0.149648711,-1.9525,0.124091435,54.272,0.145443062,6.4885,0.074146015,0.736,0.112033829,0.347,0.188235575,137.45,10.7872976,0.01285,0.16015955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schlittler, Cam",8/13/2025,0.00,86,95.23488372,5.31850858,17.9,2564.05814,123.4187854,623,6.138372093,0.177676907,0.9,-1.860697674,0.148567994,0.67,54.36325581,0.173581253,0.87,6.390930233,0.112245822,0.6,-0.285232558,0.623820726,2.22,0.824883721,0.88318507,2.8,171.372093,63.3349725,185,-0.02694186,0.147143336,1.005,0.093023256,97.55,1.16373782,2339.625,64.69695842,6.2375,0.130247018,-1.955,0.071314194,54.27,0.115139667,6.3325,0.041661904,-1.11375,0.169025569,1.0175,0.155999084,205.5,3.380617019,-0.009875,0.078793469,,,,,,,,,,,,,,,,,,,,,,0.627906977,98.37222222,0.872518944,2536.333333,70.41092325,6.155555556,0.175549452,-1.875555556,0.14594735,54.3462963,0.173251876,6.37462963,0.115067051,-0.574814815,0.187312077,1.358148148,0.088639062,207.1666667,3.462739672,-0.029833333,0.155489458,,,,,,,,,,,,,,,,,,,,,,0.151162791,84.32307692,1.182619864,2744.615385,61.47159027,6.046153846,0.171344607,-1.716153846,0.079847611,54.44230769,0.15806928,6.488461538,0.083949008,0.585384615,0.113696627,-1.057692308,0.148276422,35.30769231,3.497251668,0.002230769,0.157523625,,,,,,,,,,,,,,,,,,,,,,0.127906977,91.04545455,1.4969059,2650,27.93921975,6.090909091,0.186839747,-1.89,0.164620776,54.42090909,0.193569344,6.398181818,0.103229665,0.71,0.097159662,0.291818182,0.244737336,131.6363636,18.84289111,-0.059636364,0.138615492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schlittler, Cam",8/20/2025,0.00,95,94.06947368,5.90746145,19,2476.8,119.1888007,626,6.289473684,0.104651076,0.6,-1.793368421,0.161960138,0.8,54.21084211,0.09854973,0.55,6.282421053,0.125008219,0.65,-0.185157895,0.553585726,1.95,0.712842105,0.987308466,2.88,165.8947368,69.32600655,190,-0.043831579,0.115538209,0.821,0.031578947,96.36666667,1.446835628,2297.333333,205.9474043,6.333333333,0.115470054,-1.886666667,0.238607069,54.18,0.09539392,6.21,0.065574385,-0.976666667,0.066583281,0.98,0.250599282,207.6666667,2.886751346,-0.022333333,0.05468394,,,,,,,,,,,,,,,,,,,,,,0.663157895,97.6984127,0.923613532,2435.333333,84.56797228,6.277777778,0.111361725,-1.84031746,0.142941092,54.22365079,0.103974277,6.264285714,0.13757947,-0.51015873,0.15077747,1.331746032,0.095233832,208.7142857,4.548762935,-0.026428571,0.084838882,,,,,,,,,,,,,,,,,,,,,,0.189473684,82.96666667,1.306544612,2634.444444,56.17119025,6.305555556,0.080236578,-1.612777778,0.102945191,54.19555556,0.084451324,6.361666667,0.075945027,0.579444444,0.159280449,-1.151111111,0.123711661,35,3.34312288,-0.083666667,0.18003039,,,,,,,,,,,,,,,,,,,,,,0.115789474,90.82727273,1.195902094,2505.272727,96.06465626,6.318181818,0.098164982,-1.794545455,0.123641711,54.17090909,0.082638314,6.276363636,0.062333414,0.640909091,0.198517231,0.145454545,0.160085205,123.4545455,11.5009881,-0.084181818,0.13588732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schlittler, Cam",8/25/2025,0.00,96,93.52083333,5.935068246,21.1,2466.822917,104.8528789,569,6.31875,0.163715093,0.8,-1.868958333,0.175939458,0.85,54.18239583,0.163596067,0.82,6.364166667,0.107992852,0.49,-0.091458333,0.609626252,2.32,0.6659375,0.942732398,2.96,160.21875,66.55195092,185,-0.01353125,0.146145706,0.838,0.041666667,96.725,1.417450763,2229.75,64.90184897,6.25,0.1,-1.91,0.090553851,54.255,0.122610494,6.41,0.106770783,-1.15,0.143294568,0.995,0.019148542,206.5,2.380476143,0.044,0.074984443,,,,,,,,,,,,,,,,,,,,,,0.552083333,97.83396226,0.821102307,2425.301887,66.20381842,6.377358491,0.14229102,-1.923773585,0.168148588,54.12358491,0.144609479,6.32,0.116272227,-0.522641509,0.177060952,1.36245283,0.125773081,207.6792453,3.735348737,-0.021773585,0.147482286,,,,,,,,,,,,,,,,,,,,,,0.177083333,82.37647059,1.14756776,2580.882353,74.84056583,6.294117647,0.151948134,-1.674705882,0.102902724,54.20941176,0.150601734,6.43,0.066520673,0.567647059,0.086351709,-1.108823529,0.100863915,33.17647059,2.877396699,-0.000823529,0.205158242,,,,,,,,,,,,,,,,,,,,,,0.229166667,91.15909091,1.049561855,2521.818182,72.50197788,6.209090909,0.171572811,-1.879545455,0.14904385,54.29,0.165558219,6.411363636,0.055830991,0.630454545,0.121242664,0.299545455,0.195118457,135.6363636,14.26799767,-0.013954545,0.094645945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schlittler, Cam",8/30/2025,0.00,100,93.965,5.30152208,18.6,2414.85,97.41262596,489,6.532,0.139175059,0.8,-1.842,0.131870766,0.67,53.9728,0.133591266,0.76,6.4107,0.084855849,0.42,-0.1984,0.54913471,1.66,0.731,0.869276374,2.8,166.56,63.08745253,187,-0.02061,0.155032671,1.058,0.11,97.29090909,0.756907584,2319.090909,49.09675049,6.590909091,0.151357494,-1.892727273,0.116283353,53.91272727,0.14745107,6.346363636,0.118006163,-0.854545455,0.058200281,1.244545455,0.1367014,211.7272727,2.723633936,-0.076363636,0.133460311,,,,,,,,,,,,,,,,,,,,,,0.5,97.556,0.772264098,2386.7,68.00067527,6.522,0.148859611,-1.8728,0.105792249,53.9822,0.141944082,6.3988,0.075095585,-0.5632,0.153416068,1.3204,0.099261765,207.6,3.801181342,-0.02792,0.141164377,,,,,,,,,,,,,,,,,,,,,,0.15,83.01333333,0.946321198,2575,71.55916633,6.526666667,0.175119007,-1.654666667,0.092571723,53.97733333,0.161487136,6.481333333,0.063343358,0.401333333,0.152168453,-1.095333333,0.11179488,33.26666667,3.239635488,-0.0028,0.218217519,0.01,88,,2501,,6.5,,-2.01,,54.03,,6.38,,0.36,,0.23,,115,,-0.066,,0.23,91.96956522,1.387094669,2413.652174,61.93589699,6.530434783,0.076484001,-1.865652174,0.111755662,53.97565217,0.082342195,6.422608696,0.070531578,0.493043478,0.106405519,0.416956522,0.227784483,144.9130435,17.18327158,0.012304348,0.149187934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schlittler, Cam",9/5/2025,0.00,66,94.81666667,5.453766048,18.3,2557.727273,95.54017205,480,6.454545455,0.162841894,0.7,-1.860454545,0.135889455,0.62,54.04318182,0.16342638,0.73,6.339090909,0.081083571,0.44,-0.016969697,0.643684035,2.52,0.731060606,0.839138989,2.86,163.8787879,60.49933633,181,0.038954545,0.201171296,1.206,0.075757576,98.3,0.484767986,2345.8,69.36281425,6.62,0.04472136,-1.908,0.047644517,53.868,0.028635642,6.256,0.047222876,-1.048,0.128530152,0.998,0.136455121,201.8,3.563705936,0.0674,0.147767723,,,,,,,,,,,,,,,,,,,,,,0.5,98.73030303,0.748951287,2536.727273,57.7636741,6.478787879,0.140884651,-1.886363636,0.110984745,54.01939394,0.135967353,6.322727273,0.073453758,-0.453939394,0.160427932,1.35969697,0.079352255,205.9090909,4.281965352,0.027969697,0.165545403,,,,,,,,,,,,,,,,,,,,,,0.151515152,83.91,1.404318736,2651.5,75.18902107,6.46,0.096609178,-1.645,0.07397447,54.04,0.112546287,6.417,0.040838435,0.657,0.122841361,-1,0.189091395,36.8,3.705851229,0.1273,0.350099684,0.015151515,86.7,,2459,,6.8,,-2.17,,53.71,,6.07,,1.3,,0.2,,91,,-0.073,,0.257575758,93.08823529,1.233836675,2611.470588,43.67224182,6.335294118,0.172992689,-1.904705882,0.086971091,54.16235294,0.177219123,6.365294118,0.051613667,0.660588235,0.11415289,0.481764706,0.171509303,150.1764706,10.21784771,0.006529412,0.167074129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schlittler, Cam",9/11/2025,0.00,95,93.67157895,6.158935097,19.6,2384.863158,108.0993053,558,6.282105263,0.144383464,0.7,-1.810526316,0.149120602,0.65,54.22031579,0.143174144,0.78,6.411789474,0.074647811,0.33,-0.142,0.587237673,2.1,0.704526316,0.866564221,2.67,161.4105263,66.69755406,189,-0.018273684,0.1603318,1.061,0.063157895,96.83333333,1.085664159,2153.666667,57.32596852,6.266666667,0.103279556,-1.895,0.078421936,54.215,0.116747591,6.421666667,0.04833908,-1.01,0.126964562,1.063333333,0.13261473,202.6666667,5.006662228,0.041666667,0.215313415,,,,,,,,,,,,,,,,,,,,,,0.536842105,98.13921569,0.726657672,2359.176471,68.17263553,6.305882353,0.123954451,-1.836666667,0.133246638,54.19823529,0.120742799,6.405882353,0.083932746,-0.549019608,0.129294314,1.328039216,0.080100427,208.4117647,3.595421926,-0.02054902,0.177488852,,,,,,,,,,,,,,,,,,,,,,0.178947368,82.2,1.073545528,2504.058824,77.78292758,6.329411765,0.15718105,-1.653529412,0.105353048,54.17176471,0.158162705,6.431176471,0.060918219,0.485882353,0.131484734,-0.951764706,0.136621525,34.23529412,3.92952624,-0.014058824,0.154528909,0.010526316,85.5,,2375,,6.3,,-1.98,,54.19,,6.3,,0.94,,0.72,,84,,0.055,,0.210526316,91.49,1.411941552,2418.9,83.87515786,6.185,0.159851905,-1.8435,0.153392342,54.321,0.155729185,6.413,0.064571462,0.5685,0.122314306,0.414,0.22434466,141.15,16.41012204,-0.0377,0.100621804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schlittler, Cam",9/16/2025,0.00,89,94.1247191,5.630624075,18.2,2497.325843,124.411412,538,6.337078652,0.139301849,0.7,-1.888539326,0.168081085,0.79,54.16303371,0.131714261,0.66,6.416404494,0.07637002,0.38,-0.11258427,0.612145126,2.05,0.585955056,0.855280017,2.66,160.8876404,66.80950501,187,0.000168539,0.200383453,1.72,0.08988764,98.1125,0.429077083,2288.75,57.0432167,6.3375,0.150594062,-1.955,0.100853501,54.17875,0.161106664,6.3575,0.069846771,-0.96625,0.1193958,0.91875,0.182399679,206.5,4.309458037,-0.030125,0.175273205,,,,,,,,,,,,,,,,,,,,,,0.460674157,98.02926829,0.924998352,2434.02439,63.95798926,6.334146341,0.144238962,-1.88902439,0.152263011,54.1595122,0.134088613,6.415365854,0.070288604,-0.574146341,0.138292726,1.245609756,0.101932546,207.804878,4.734023195,0.019634146,0.257817063,,,,,,,,,,,,,,,,,,,,,,0.202247191,83.70555556,1.152221497,2638.611111,63.27450828,6.35,0.104318517,-1.737777778,0.148187304,54.15111111,0.09492343,6.486666667,0.063616498,0.611666667,0.175875959,-0.976666667,0.134994553,35.66666667,3.235828833,-0.036666667,0.096057581,,,,,,,,,,,,,,,,,,,,,,0.247191011,93.92272727,1.082735433,2575.545455,69.48293883,6.331818182,0.158524036,-1.986818182,0.147563912,54.17363636,0.148822216,6.382272727,0.057894141,0.465454545,0.104139434,0.514090909,0.172009388,159.3181818,10.66987912,0.005045455,0.147195522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
